AREA_ID,CLAIM_TIME,CUR_WAFER_QTY,EQP_ID,EQP_TYPE,LOT_ID,OPE_CATEGORY,PRIORITY_CLASS,RECIPE_ID
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 062111000,25,ejFqRVZuY0twb01laEZCblRpTjZGQT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,JOBIN,3,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 083041,25,ejFqRVZuY0twb01laEZCblRpTjZGQT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,PROCESS_START,3,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 085951,25,ejFqRVZuY0twb01laEZCblRpTjZGQT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,PROCESS_END,3,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 090126000,25,ejFqRVZuY0twb01laEZCblRpTjZGQT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,JOBOUT,3,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 183933,25,alkrRW1rL1lhQ3Z2THJyZ0IxenF3UT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,ARRIVE,2,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 190211000,25,alkrRW1rL1lhQ3Z2THJyZ0IxenF3UT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,JOBIN,2,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 195139,25,alkrRW1rL1lhQ3Z2THJyZ0IxenF3UT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,PROCESS_START,2,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 205810,25,ejBjTEYyNmtHNm1nZnlEQVgvbktnUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,ARRIVE,2,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 205810,25,alkrRW1rL1lhQ3Z2THJyZ0IxenF3UT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,PROCESS_END,2,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 205947000,25,alkrRW1rL1lhQ3Z2THJyZ0IxenF3UT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,JOBOUT,2,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 211916000,25,ejBjTEYyNmtHNm1nZnlEQVgvbktnUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,JOBIN,2,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 215250,25,ejBjTEYyNmtHNm1nZnlEQVgvbktnUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,PROCESS_START,2,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 221859,25,ejBjTEYyNmtHNm1nZnlEQVgvbktnUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,PROCESS_END,2,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 222011000,25,ejBjTEYyNmtHNm1nZnlEQVgvbktnUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VlFpK3JOYTdQSG5aZkVEYmlhazFpZz09,JOBOUT,2,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,ARRIVE,3,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,ARRIVE,3,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_END,3,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_START,3,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180203 235417000,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBIN,3,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 014950000,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBOUT,3,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 025135000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBIN,3,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 030524,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_START,3,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 032636,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_END,3,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 032755000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBOUT,3,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 061922,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,ARRIVE,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 065624000,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBIN,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 065758,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_START,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 073154,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,ARRIVE,3,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 073154,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_END,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 073257000,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBOUT,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 082457000,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBIN,3,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 090755,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_START,3,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 094707,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,ARRIVE,3,NDQ1VFZiOGlVNDdXME04dTZ6STlkaE1OTGZjR1JFVWovU1I3YnMveEtXaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 094707,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_END,3,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 094827000,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBOUT,3,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 101341000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBIN,3,NDQ1VFZiOGlVNDdXME04dTZ6STlkaE1OTGZjR1JFVWovU1I3YnMveEtXaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 115711,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_START,3,NDQ1VFZiOGlVNDdXME04dTZ6STlkaE1OTGZjR1JFVWovU1I3YnMveEtXaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 121002,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,PROCESS_END,3,NDQ1VFZiOGlVNDdXME04dTZ6STlkaE1OTGZjR1JFVWovU1I3YnMveEtXaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 121116000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckREYTQzSWFablR3NWdUTXEvSWMyZz09,JOBOUT,3,NDQ1VFZiOGlVNDdXME04dTZ6STlkaE1OTGZjR1JFVWovU1I3YnMveEtXaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,ARRIVE,3,RXZuaGZmcTVBeDVLdUllSVBsdGpFbkJ4d0xWUHZRZjB4MUk4QThsKzNobz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,ARRIVE,3,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_END,3,RXZuaGZmcTVBeDVLdUllSVBsdGpFbkJ4d0xWUHZRZjB4MUk4QThsKzNobz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_START,3,RXZuaGZmcTVBeDVLdUllSVBsdGpFbkJ4d0xWUHZRZjB4MUk4QThsKzNobz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180203 223637000,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBIN,3,RXZuaGZmcTVBeDVLdUllSVBsdGpFbkJ4d0xWUHZRZjB4MUk4QThsKzNobz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 001236000,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBOUT,3,RXZuaGZmcTVBeDVLdUllSVBsdGpFbkJ4d0xWUHZRZjB4MUk4QThsKzNobz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 001558000,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBIN,3,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 010449,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_START,3,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 013325,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_END,3,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 013431000,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBOUT,3,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 051254,25,ejFqRVZuY0twb01laEZCblRpTjZGQT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,ARRIVE,4,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 053523000,25,ejFqRVZuY0twb01laEZCblRpTjZGQT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBIN,4,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 074954,25,ejFqRVZuY0twb01laEZCblRpTjZGQT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_START,4,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 083039,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,ARRIVE,4,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 083039,25,ejFqRVZuY0twb01laEZCblRpTjZGQT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_END,4,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 083219000,25,ejFqRVZuY0twb01laEZCblRpTjZGQT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBOUT,4,MUxtYlZzM3l1NFk4R1R6R3hwSFdscW1oZDBOZ29yb3hiYnIyVUVGS2hxND0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 091752000,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBIN,4,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 102007,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_START,4,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 105235,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_END,4,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 105405000,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBOUT,4,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 132929,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,ARRIVE,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 135337000,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBIN,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 145713,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_START,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 152705,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,ARRIVE,3,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 152705,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_END,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 152811000,25,RWx3U3kzYVMvbmhiL2QxUGRPZTlFUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBOUT,3,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 153158000,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,JOBIN,3,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 165001,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_START,3,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 172519,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,ARRIVE,3,NDQ1VFZiOGlVNDdXME04dTZ6STlkaE1OTGZjR1JFVWovU1I3YnMveEtXaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 172519,25,Z001czljb0dQSit2ZHQzRysxdXRyZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZWVwNnNaYmJ4N3hrcUt0Mm5mcTZldz09,PROCESS_END,3,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=
